StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
20,Recording_24,Process_4,2022-02-21T09:00:45+00:00,Press button in window,Button 'Sign in' in Window 'Sign in to  ...  - Microsoft​ Edge',msedge,Sign in to your account and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Sign in to  ...  - Microsoft\u200b Edge\\'']['Button \\'Sign in\\'']\n""]",23.0,Open employee directory,Event_110,msedgePress button in window
21,Recording_24,Process_4,2022-02-21T09:00:59+00:00,Select menu option in window,Menu Item 'Users' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Users\\'']\n""]",24.0,"As described in file, change employees role in directory",Event_111,msedgeSelect menu option in window
22,Recording_24,Process_4,2022-02-21T09:01:07+00:00,Select menu option in window,Menu Item 'Active users' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Menu Item \\'Active users\\'']\n""]",25.0,"As described in file, change employees role in directory",Event_111,msedgeSelect menu option in window
23,Recording_24,Process_4,2022-02-21T09:01:15+00:00,Click UI element in window,Data Item 'Darshna  ...  user More actions' in Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Data Item \\'Darshna  ...  user More actions\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -37 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",26.0,"As described in file, change employees role in directory",Event_111,msedgeClick UI element in window
24,Recording_24,Process_4,2022-02-21T09:01:40+00:00,Press button in window,Button 'Manage roles' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Button \\'Manage roles\\'']\n""]",27.0,"As described in file, change employees role in directory",Event_111,msedgePress button in window
25,Recording_24,Process_4,2022-02-21T09:01:52+00:00,Click UI element in window,Text 'ms-Checkbox-label label-990' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Text \\'ms-Checkbox-label label-990\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 10 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",28.0,"As described in file, change employees role in directory",Event_111,msedgeClick UI element in window
26,Recording_24,Process_4,2022-02-21T09:02:12+00:00,Press button in window,Button 'Save changes' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Button \\'Save changes\\'']\n""]",29.0,"As described in file, change employees role in directory",Event_111,msedgePress button in window
27,Recording_24,Process_4,2022-02-21T09:02:25+00:00,Press button in window,Button 'Close' in Window 'Microsoft  ...  - Microsoft​ Edge' 2,msedge,Microsoft 365 admin center - Home and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Button \\'Close\\'']\n""]",30.0,"As described in file, change employees role in directory",Event_111,msedgePress button in window
28,Recording_24,Process_4,2022-02-21T09:02:37+00:00,Select tab in window,Window 'Microsoft  ...  - Microsoft​ Edge' 3,msedge,Microsoft 365 admin center - Active users and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 3']['Tab Item \\'Yahoo - [InPrivate]\\'']\n""]",31.0,"As described in file, change employees role in directory",Event_111,msedgeSelect tab in window
29,Recording_24,Process_4,2022-02-21T09:02:44+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",32.0,Inform employees through email about changes in their role,Event_112,Select menu option in window
30,Recording_24,Process_4,2022-02-21T09:02:46+00:00,Click UI element in window,List Item 'Process  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Process  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -10 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",33.0,Inform employees through email about changes in their role,Event_112,Click UI element in window
31,Recording_24,Process_4,2022-02-21T09:02:47+00:00,Press button in window,Button 'New Tab' in Window 'emp ...  - Microsoft​ Edge',msedge,employee_role - Evernote and 3 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'emp ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",34.0,Inform employees through email about changes in their role,Event_112,msedgePress button in window
32,Recording_24,Process_4,2022-02-21T09:02:50+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'Process  ...  - Microsoft​ Edge',msedge,Process advisor | Power Automate and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Process  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 66 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",35.0,Inform employees through email about changes in their role,Event_112,msedgeClick UI element in window
33,Recording_24,Process_4,2022-02-21T09:02:53+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 3; Text:'yahoo mail',msedge,New tab and 4 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 3']['Edit \\'Address and search bar\\''] Text: 'yahoo mail' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",36.0,Inform employees through email about changes in their role,Event_112,msedgePopulate text field in window
34,Recording_24,Process_4,2022-02-21T09:02:54+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",37.0,Inform employees through email about changes in their role,Event_112,Send keys
35,Recording_24,Process_4,2022-02-21T09:02:57+00:00,Click UI element in window,Hyperlink 'Yahoo Mail' in Window 'yahoo mail -  ...  - Microsoft​ Edge',msedge,yahoo mail - Search and 4 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'yahoo mail -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Yahoo Mail\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 14 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",38.0,Inform employees through email about changes in their role,Event_112,msedgeClick UI element in window
36,Recording_24,Process_4,2022-02-21T09:03:01+00:00,Press button in window,Button 'Compose' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'Compose\\'']\n""]",39.0,Inform employees through email about changes in their role,Event_112,msedgePress button in window
37,Recording_24,Process_4,2022-02-21T09:03:04+00:00,Click UI element in window,Combo Box ' ...  D_X p_a L_0 B_0' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Combo Box \\' ...  D_X p_a L_0 B_0\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 34 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",40.0,Inform employees through email about changes in their role,Event_112,msedgeClick UI element in window
38,Recording_24,Process_4,2022-02-21T09:03:05+00:00,Send keys,TextToSend:'darshu{LShiftKey}(@)290-{Back}51989.onmicrosoft.com',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'darshu{LShiftKey}(@)290-{Back}51989.onmicrosoft.com'\n""]",41.0,Inform employees through email about changes in their role,Event_112,Send keys
39,Recording_24,Process_4,2022-02-21T09:04:18+00:00,Populate text field in window,Edit 'Subject' in Window '(3 unread) -  ...  - Microsoft​ Edge'; Text:'Change in role',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Subject\\''] Text: 'Change in role' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",42.0,Inform employees through email about changes in their role,Event_112,msedgePopulate text field in window
40,Recording_24,Process_4,2022-02-21T09:04:24+00:00,Populate text field in window,"Edit 'Message body' in Window '(3 unread) -  ...  - Microsoft​ Edge'; Text:'Hello,'",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",43.0,Inform employees through email about changes in their role,Event_112,msedgePopulate text field in window
41,Recording_24,Process_4,2022-02-21T09:04:25+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",44.0,Inform employees through email about changes in their role,Event_112,Send keys
42,Recording_24,Process_4,2022-02-21T09:05:07+00:00,Populate text field in window,"Edit 'Message body' in Window '(3 unread) -  ...  - Microsoft​ Edge'; Text:'''Hello,
This is to iUsernamerm you that your role is changed to exchange administrator and Teams administrator'''",msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: '''Hello,\n"", ""This is to iUsernamerm you that your role is changed to exchange administrator and Teams administrator''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",45.0,Inform employees through email about changes in their role,Event_112,msedgePopulate text field in window
43,Recording_24,Process_4,2022-02-21T09:05:17+00:00,Press button in window,Button 'Send' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 5 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Inform employees through email about changes in their role,Event_112,msedgePress button in window
0,Recording_110,Process_44,2022-02-18T05:44:33+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",2.0, Find the details of Annual Event stored in note taking tool,Event_514,Select menu option in window
1,Recording_110,Process_44,2022-02-18T05:44:36+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: 11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3.0, Find the details of Annual Event stored in note taking tool,Event_514,Click UI element in window
2,Recording_110,Process_44,2022-02-18T05:44:44+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'evernote login',msedge,New tab and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'evernote login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4.0, Find the details of Annual Event stored in note taking tool,Event_514,msedgePopulate text field in window
3,Recording_110,Process_44,2022-02-18T05:44:45+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0, Find the details of Annual Event stored in note taking tool,Event_514,Send keys
4,Recording_110,Process_44,2022-02-18T05:44:48+00:00,Click UI element in window,Hyperlink 'Welcome Back - Evernote' in Window 'evernote  ...  - Microsoft​ Edge',msedge,evernote login - Search and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'evernote  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Welcome Back - Evernote\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0, Find the details of Annual Event stored in note taking tool,Event_514,msedgeClick UI element in window
5,Recording_110,Process_44,2022-02-18T05:45:00+00:00,Click UI element in window,Hyperlink 'Notebooks' in Window 'Home -  ...  - Microsoft​ Edge',msedge,Home - Evernote and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Home -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Notebooks\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 18 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7.0, Find the details of Annual Event stored in note taking tool,Event_514,msedgeClick UI element in window
6,Recording_110,Process_44,2022-02-18T05:45:03+00:00,Press button in window,Button 'Plan for annual event (1)' in Window 'Notebooks -  ...  - Microsoft​ Edge',msedge,Notebooks - Evernote and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Notebooks -  ...  - Microsoft\u200b Edge\\'']['Button \\'Plan for annual event (1)\\'']\n""]",8.0, Find the details of Annual Event stored in note taking tool,Event_514,msedgePress button in window
7,Recording_110,Process_44,2022-02-18T05:45:15+00:00,Click UI element in window,Edit 'Start writing or drag files here' in Window 'Plan for  ...  - Microsoft​ Edge',msedge,Plan for annual event - Evernote and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Plan for  ...  - Microsoft\u200b Edge\\'']['Edit \\'Start writing or drag files here\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -121 OffsetY: 22 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",9.0, Find the details of Annual Event stored in note taking tool,Event_514,msedgeClick UI element in window
8,Recording_110,Process_44,2022-02-18T05:45:29+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Outlook 2013 - 1 running window']\n""]",10.0,Select the suitable date for the Annual Event,Event_515,Press button in window
